seqnames	start	end	width	strand	peak	feature	feature.ranges.start	feature.ranges.end	feature.ranges.width	feature.strand	distance	insideFeature	distanceToSite	symbol
chr2	233252451	233252618	168	*	X17753	347694	233250460	233251754	1295	-	696	upstream	696	ECEL1P2
chr2	233252676	233252750	75	*	X17754	347694	233250460	233251754	1295	-	921	upstream	921	ECEL1P2
chr2	233252451	233252750	300	*	X17755	347694	233250460	233251754	1295	-	696	upstream	696	ECEL1P2
chr2	233353917	233354051	135	*	X17770	9427	233344537	233352532	7996	-	1384	upstream	1384	ECEL1
chr2	233354187	233354321	135	*	X17771	9427	233344537	233352532	7996	-	1654	upstream	1654	ECEL1
chr2	233389676	233389977	302	*	X17784	1144	233390870	233401375	10506	+	892	upstream	892	CHRND
chr2	235859639	235859788	150	*	X17813	23677	235860628	235964358	103731	+	839	upstream	839	SH3BP4
chr2	238394950	238395129	180	*	X17841	79083	238395053	238463961	68909	+	0	overlapStart	0	MLPH
chr2	238394950	238395129	180	*	X17842	79083	238395053	238463961	68909	+	0	overlapStart	0	MLPH
chr2	238768415	238768714	300	*	X17849	10267	238768187	238820755	52569	+	0	inside	227	RAMP1
chr2	239149719	239149868	150	*	X17868	55502	239146908	239148681	1774	-	1037	upstream	1037	HES6
chr2	239150094	239150198	105	*	X17869	55502	239146908	239148681	1774	-	1412	upstream	1412	HES6
chr2	239755092	239755256	165	*	X17870	117581	239756673	239832237	75565	+	1416	upstream	1416	TWIST2
chr2	239755092	239755256	165	*	X17871	117581	239756673	239832237	75565	+	1416	upstream	1416	TWIST2
chr2	239755917	239756111	195	*	X17872	117581	239756673	239832237	75565	+	561	upstream	561	TWIST2
chr2	239755917	239756111	195	*	X17873	117581	239756673	239832237	75565	+	561	upstream	561	TWIST2
chr2	239756427	239756611	185	*	X17874	117581	239756673	239832237	75565	+	61	upstream	61	TWIST2
chr2	241393545	241393749	205	*	X17891	406941	241395418	241395506	89	+	1668	upstream	1668	MIR149
chr2	241393450	241393749	300	*	X17892	406941	241395418	241395506	89	+	1668	upstream	1668	MIR149
chr2	241393810	241394079	270	*	X17893	406941	241395418	241395506	89	+	1338	upstream	1338	MIR149
chr2	241393810	241394079	270	*	X17894	406941	241395418	241395506	89	+	1338	upstream	1338	MIR149
chr2	241394185	241395017	833	*	X17895	406941	241395418	241395506	89	+	400	upstream	400	MIR149
chr2	241394185	241395234	1050	*	X17896	406941	241395418	241395506	89	+	183	upstream	183	MIR149
chr2	241506081	241506219	139	*	X17899	57140	241508004	241518149	10146	+	1784	upstream	1784	RNPEPL1
chr2	241507090	241507194	105	*	X17900	57140	241508004	241518149	10146	+	809	upstream	809	RNPEPL1
chr2	241507090	241507194	105	*	X17901	57140	241508004	241518149	10146	+	809	upstream	809	RNPEPL1
chr2	241507630	241507709	80	*	X17902	57140	241508004	241518149	10146	+	294	upstream	294	RNPEPL1
chr3	238205	238339	135	*	X17933	10752	238279	451097	212819	+	0	overlapStart	0	CHL1
chr3	238205	238339	135	*	X17934	10752	238279	451097	212819	+	0	overlapStart	0	CHL1
chr3	238400	238450	51	*	X17935	10752	238279	451097	212819	+	0	inside	120	CHL1
chr3	238400	238669	270	*	X17936	10752	238279	451097	212819	+	0	inside	120	CHL1
chr3	2139096	2139143	48	*	X17942	152330	2140550	3099645	959096	+	1406	upstream	1406	CNTN4
chr3	2138994	2139018	25	*	X17943	152330	2140550	3099645	959096	+	1531	upstream	1531	CNTN4
chr3	2138994	2139143	150	*	X17944	152330	2140550	3099645	959096	+	1406	upstream	1406	CNTN4
chr3	2139549	2139713	165	*	X17945	152330	2140550	3099645	959096	+	836	upstream	836	CNTN4
chr3	2139549	2139713	165	*	X17946	152330	2140550	3099645	959096	+	836	upstream	836	CNTN4
chr3	2140757	2140868	112	*	X17947	152330	2140550	3099645	959096	+	0	inside	206	CNTN4
chr3	5019424	5019558	135	*	X17954	8553	5021097	5026865	5769	+	1538	upstream	1538	BHLHE40
chr3	5020084	5020308	225	*	X17955	8553	5021097	5026865	5769	+	788	upstream	788	BHLHE40
chr3	5020459	5020683	225	*	X17956	8553	5021097	5026865	5769	+	413	upstream	413	BHLHE40
chr3	5020804	5020940	137	*	X17957	8553	5021097	5026865	5769	+	156	upstream	156	BHLHE40
chr3	5022124	5022303	180	*	X17958	100507582	4938493	5021646	83154	-	477	upstream	477	BHLHE40-AS1
chr3	6902659	6902853	195	*	X17961	2917	6902802	7783218	880417	+	0	overlapStart	0	GRM7
chr3	9745764	9745947	184	*	X17972	151835	9745510	9771592	26083	+	0	inside	253	CPNE9
chr3	9812577	9812618	42	*	X17973	8536	9799029	9811668	12640	-	908	upstream	908	CAMK1
chr3	10750189	10750293	105	*	X17977	491	10365707	10749716	384010	-	472	upstream	472	ATP2B2
chr3	10750549	10750893	345	*	X17978	491	10365707	10749716	384010	-	832	upstream	832	ATP2B2
chr3	10856423	10856692	270	*	X17981	6538	10857917	10980146	122230	+	1224	upstream	1224	SLC6A11
chr3	10856723	10856842	120	*	X17982	6538	10857917	10980146	122230	+	1074	upstream	1074	SLC6A11
chr3	10857653	10857682	30	*	X17983	6538	10857917	10980146	122230	+	234	upstream	234	SLC6A11
chr3	10857653	10857788	136	*	X17984	6538	10857917	10980146	122230	+	128	upstream	128	SLC6A11
chr3	10858118	10858357	240	*	X17986	6538	10857917	10980146	122230	+	0	inside	200	SLC6A11
chr3	11033123	11033602	480	*	X17990	6529	11034420	11080935	46516	+	817	upstream	817	SLC6A1
chr3	11034698	11034802	105	*	X17991	6529	11034420	11080935	46516	+	0	inside	277	SLC6A1
chr3	13115655	13115813	159	*	X18011	9922	12938542	13114617	176076	-	1037	upstream	1037	IQSEC1
chr3	13115655	13115954	300	*	X18012	9922	12938542	13114617	176076	-	1037	upstream	1037	IQSEC1
chr3	13921469	13921567	99	*	X18030	7476	13860082	13921618	61537	-	0	inside	50	WNT7A
chr3	13921469	13921586	118	*	X18031	7476	13860082	13921618	61537	-	0	inside	31	WNT7A
chr3	13922354	13922443	90	*	X18032	7476	13860082	13921618	61537	-	735	upstream	735	WNT7A
chr3	13923014	13923658	645	*	X18033	7476	13860082	13921618	61537	-	1395	upstream	1395	WNT7A
chr3	13923014	13923658	645	*	X18034	7476	13860082	13921618	61537	-	1395	upstream	1395	WNT7A
chr3	16555006	16555170	165	*	X18041	23180	16357352	16555222	197871	-	0	inside	51	RFTN1
chr3	16555546	16555680	135	*	X18042	23180	16357352	16555222	197871	-	323	upstream	323	RFTN1
chr3	16555546	16555680	135	*	X18043	23180	16357352	16555222	197871	-	323	upstream	323	RFTN1
chr3	16556221	16556325	105	*	X18044	23180	16357352	16555222	197871	-	998	upstream	998	RFTN1
chr3	22414286	22414405	120	*	X18053	79750	21462490	22414123	951634	-	162	upstream	162	ZNF385D
chr3	23243117	23243326	210	*	X18054	7325	23244653	23632296	387644	+	1326	upstream	1326	UBE2E2
chr3	24563489	24563569	81	*	X18058	100616448	24562853	24562926	74	-	562	upstream	562	NA
chr3	24563765	24564004	240	*	X18059	100616448	24562853	24562926	74	-	838	upstream	838	NA
chr3	24564688	24564769	82	*	X18060	100616448	24562853	24562926	74	-	1761	upstream	1761	NA
chr3	26662954	26663073	120	*	X18072	116135	26664300	26752265	87966	+	1226	upstream	1226	LRRC3B
chr3	26663764	26663898	135	*	X18073	116135	26664300	26752265	87966	+	401	upstream	401	LRRC3B
chr3	27763861	27763943	83	*	X18083	8320	27757440	27764206	6767	-	0	inside	262	EOMES
chr3	27765684	27765833	150	*	X18084	8320	27757440	27764206	6767	-	1477	upstream	1477	EOMES
chr3	30936514	30936521	8	*	X18090	339896	30767692	30936153	168462	-	360	upstream	360	GADL1
chr3	30936372	30936521	150	*	X18091	339896	30767692	30936153	168462	-	218	upstream	218	GADL1
chr3	32279905	32279941	37	*	X18095	152189	32280171	32411813	131643	+	229	upstream	229	CMTM8
chr3	33260589	33260753	165	*	X18101	26032	33191537	33260707	69171	-	0	overlapStart	0	SUSD5
chr3	35680360	35680689	330	*	X18104	10777	35680666	35835988	155323	+	0	overlapStart	0	ARPP21
chr3	35680825	35680865	41	*	X18106	10777	35680666	35835988	155323	+	0	inside	158	ARPP21
chr3	36421973	36422160	188	*	X18108	6769	36422097	36589496	167400	+	0	overlapStart	0	STAC
chr3	37492438	37492583	146	*	X18115	3680	37493813	37861281	367469	+	1229	upstream	1229	ITGA9
chr3	37492438	37492662	225	*	X18116	3680	37493813	37861281	367469	+	1150	upstream	1150	ITGA9
chr3	37492723	37492872	150	*	X18117	3680	37493813	37861281	367469	+	940	upstream	940	ITGA9
chr3	37493398	37493443	46	*	X18118	3680	37493813	37861281	367469	+	369	upstream	369	ITGA9
chr3	38070853	38070987	135	*	X18128	5333	38048987	38071154	22168	-	0	inside	166	PLCD1
chr3	38071003	38071153	151	*	X18129	5333	38048987	38071154	22168	-	0	inside	0	PLCD1
chr3	38071323	38071332	10	*	X18130	5333	38048987	38071154	22168	-	168	upstream	168	PLCD1
chr3	38071633	38071842	210	*	X18131	5333	38048987	38071154	22168	-	478	upstream	478	PLCD1
chr3	38071633	38071842	210	*	X18132	5333	38048987	38071154	22168	-	478	upstream	478	PLCD1
chr3	38690748	38690977	230	*	X18135	6331	38589553	38691164	101612	-	0	inside	186	SCN5A
chr3	38692563	38692832	270	*	X18136	6331	38589553	38691164	101612	-	1398	upstream	1398	SCN5A
chr3	39849303	39849339	37	*	X18144	25924	39851303	40301811	450509	+	1963	upstream	1963	MYRIP
chr3	39849730	39849849	120	*	X18146	25924	39851303	40301811	450509	+	1453	upstream	1453	MYRIP
chr3	39851530	39851754	225	*	X18147	25924	39851303	40301811	450509	+	0	inside	226	MYRIP
chr3	39851530	39851754	225	*	X18148	25924	39851303	40301811	450509	+	0	inside	226	MYRIP
chr3	40428531	40428680	150	*	X18151	956	40428673	40470110	41438	+	0	overlapStart	0	ENTPD3
chr3	42847374	42847412	39	*	X18165	25994	42824400	42846027	21628	-	1346	upstream	1346	HIGD1A
chr3	42847374	42847508	135	*	X18166	25994	42824400	42846027	21628	-	1346	upstream	1346	HIGD1A
chr3	45837738	45837872	135	*	X18191	54716	45796941	45838035	41095	-	0	inside	162	SLC6A20
chr3	45837738	45837872	135	*	X18192	54716	45796941	45838035	41095	-	0	inside	162	SLC6A20
chr3	45838503	45838637	135	*	X18193	54716	45796941	45838035	41095	-	467	upstream	467	SLC6A20
chr3	45838503	45838637	135	*	X18194	54716	45796941	45838035	41095	-	467	upstream	467	SLC6A20
chr3	46742996	46743239	244	*	X18202	259236	46742823	46752413	9591	+	0	inside	172	TMIE
chr3	49204831	49204950	120	*	X18247	64925	49199968	49203785	3818	-	1045	upstream	1045	CCDC71
chr3	49205566	49205700	135	*	X18248	64925	49199968	49203785	3818	-	1780	upstream	1780	CCDC71
chr3	49840795	49840841	47	*	X18249	389119	49840687	49842463	1777	+	0	inside	107	INKA1
chr3	49840872	49841246	375	*	X18250	389119	49840687	49842463	1777	+	0	inside	184	INKA1
chr3	50190972	50191106	135	*	X18252	6405	50192848	50226508	33661	+	1741	upstream	1741	SEMA3F
chr3	50190972	50191106	135	*	X18253	6405	50192848	50226508	33661	+	1741	upstream	1741	SEMA3F
chr3	50191242	50191491	250	*	X18254	6405	50192848	50226508	33661	+	1356	upstream	1356	SEMA3F
chr3	50191242	50191796	555	*	X18255	6405	50192848	50226508	33661	+	1051	upstream	1051	SEMA3F
chr3	50242977	50243261	285	*	X18257	10991	50242692	50258406	15715	+	0	inside	284	SLC38A3
chr3	50378256	50378510	255	*	X18271	11186	50367217	50378367	11151	-	0	overlapStart	0	RASSF1
chr3	50378931	50379050	120	*	X18272	11186	50367217	50378367	11151	-	563	upstream	563	RASSF1
chr3	50378931	50379050	120	*	X18273	11186	50367217	50378367	11151	-	563	upstream	563	RASSF1
chr3	50379591	50379707	117	*	X18274	11186	50367217	50378367	11151	-	1223	upstream	1223	RASSF1
chr3	50382681	50382860	180	*	X18278	51364	50378537	50383156	4620	-	0	inside	295	ZMYND10
chr3	50383011	50383058	48	*	X18279	51364	50378537	50383156	4620	-	0	inside	97	ZMYND10
chr3	50541613	50541732	120	*	X18283	9254	50400231	50540892	140662	-	720	upstream	720	CACNA2D2
chr3	50648021	50648125	105	*	X18286	7867	50649293	50686728	37436	+	1167	upstream	1167	MAPKAPK3
chr3	50648058	50648125	68	*	X18287	7867	50649293	50686728	37436	+	1167	upstream	1167	MAPKAPK3
chr3	50648621	50648770	150	*	X18288	7867	50649293	50686728	37436	+	522	upstream	522	MAPKAPK3
chr3	50649718	50649816	99	*	X18289	1154	50643885	50649262	5378	-	455	upstream	455	CISH
chr3	50649841	50649975	135	*	X18290	1154	50643885	50649262	5378	-	578	upstream	578	CISH
chr3	50650188	50650335	148	*	X18291	1154	50643885	50649262	5378	-	925	upstream	925	CISH
chr3	50650186	50650335	150	*	X18292	1154	50643885	50649262	5378	-	923	upstream	923	CISH
chr3	50650891	50651010	120	*	X18293	1154	50643885	50649262	5378	-	1628	upstream	1628	CISH
chr3	51741136	51741176	41	*	X18294	2912	51741081	51752625	11545	+	0	inside	54	GRM2
chr3	51988127	51988321	195	*	X18299	118442	51989330	51991520	2191	+	1008	upstream	1008	GPR62
chr3	51988127	51988321	195	*	X18300	118442	51989330	51991520	2191	+	1008	upstream	1008	GPR62
chr3	51988768	51988786	19	*	X18301	118442	51989330	51991520	2191	+	543	upstream	543	GPR62
chr3	51988427	51988639	213	*	X18302	118442	51989330	51991520	2191	+	690	upstream	690	GPR62
chr3	51988427	51988786	360	*	X18303	118442	51989330	51991520	2191	+	543	upstream	543	GPR62
chr3	51989117	51989251	135	*	X18304	118442	51989330	51991520	2191	+	78	upstream	78	GPR62
chr3	51989117	51989251	135	*	X18305	118442	51989330	51991520	2191	+	78	upstream	78	GPR62
chr3	51989402	51989536	135	*	X18306	118442	51989330	51991520	2191	+	0	inside	71	GPR62
chr3	51989402	51989536	135	*	X18307	118442	51989330	51991520	2191	+	0	inside	71	GPR62
chr3	52009253	52009344	92	*	X18308	100526760	52009042	52023218	14177	+	0	inside	210	ABHD14A-ACY1
chr3	52009253	52009344	92	*	X18308	25864	52009042	52015216	6175	+	0	inside	210	ABHD14A
chr3	52278338	52278557	220	*	X18312	132160	52279809	52284615	4807	+	1251	upstream	1251	PPM1M
chr3	52278243	52278557	315	*	X18313	132160	52279809	52284615	4807	+	1251	upstream	1251	PPM1M
chr3	52279248	52279412	165	*	X18314	132160	52279809	52284615	4807	+	396	upstream	396	PPM1M
chr3	52279248	52279412	165	*	X18315	132160	52279809	52284615	4807	+	396	upstream	396	PPM1M
chr3	52279653	52279657	5	*	X18316	132160	52279809	52284615	4807	+	151	upstream	151	PPM1M
chr3	53527856	53528050	195	*	X18318	776	53529076	53846492	317417	+	1025	upstream	1025	CACNA1D
chr3	53528846	53528890	45	*	X18319	776	53529076	53846492	317417	+	185	upstream	185	CACNA1D
chr3	53529326	53529495	170	*	X18320	776	53529076	53846492	317417	+	0	inside	249	CACNA1D
chr3	53529326	53529625	300	*	X18321	776	53529076	53846492	317417	+	0	inside	249	CACNA1D
chr3	53880585	53880628	44	*	X18325	55540	53880577	53899827	19251	+	0	inside	7	IL17RB
chr3	53880585	53880628	44	*	X18325	55349	53850324	53880420	30097	-	164	upstream	164	CHDH
chr3	54155402	54155536	135	*	X18327	55799	54156693	55108584	951892	+	1156	upstream	1156	CACNA2D3
chr3	54155732	54155736	5	*	X18328	55799	54156693	55108584	951892	+	956	upstream	956	CACNA2D3
chr3	55520810	55521379	570	*	X18343	7474	55499743	55521670	21928	-	0	inside	290	WNT5A
chr3	55521470	55521604	135	*	X18344	7474	55499743	55521670	21928	-	0	inside	65	WNT5A
chr3	55521470	55521604	135	*	X18345	7474	55499743	55521670	21928	-	0	inside	65	WNT5A
chr3	55522025	55522110	86	*	X18346	7474	55499743	55521670	21928	-	354	upstream	354	WNT5A
chr3	55522526	55522744	219	*	X18347	7474	55499743	55521670	21928	-	855	upstream	855	WNT5A
chr3	56717364	56717494	131	*	X18351	23272	56654160	56717135	62976	-	228	upstream	228	TASOR
chr3	56717885	56718034	150	*	X18352	23272	56654160	56717135	62976	-	749	upstream	749	TASOR
chr3	58317739	58317888	150	*	X18362	54899	58318617	58410878	92262	+	728	upstream	728	PXK
chr3	62358745	62358924	180	*	X18396	55079	62355347	62359190	3844	-	0	inside	265	FEZF2
chr3	62359256	62359494	239	*	X18397	55079	62355347	62359190	3844	-	65	upstream	65	FEZF2
chr3	62359585	62359674	90	*	X18398	55079	62355347	62359190	3844	-	394	upstream	394	FEZF2
chr3	62360185	62360349	165	*	X18399	55079	62355347	62359190	3844	-	994	upstream	994	FEZF2
chr3	62360500	62360679	180	*	X18400	55079	62355347	62359190	3844	-	1309	upstream	1309	FEZF2
chr3	64669556	64669705	150	*	X18409	100507098	64670546	64997143	326598	+	840	upstream	840	ADAMTS9-AS2
chr3	64669556	64669705	150	*	X18410	100507098	64670546	64997143	326598	+	840	upstream	840	ADAMTS9-AS2
chr3	64669721	64669855	135	*	X18411	100507098	64670546	64997143	326598	+	690	upstream	690	ADAMTS9-AS2
chr3	64669721	64669855	135	*	X18412	100507098	64670546	64997143	326598	+	690	upstream	690	ADAMTS9-AS2
chr3	64670216	64670335	120	*	X18413	100507098	64670546	64997143	326598	+	210	upstream	210	ADAMTS9-AS2
chr3	64670216	64670335	120	*	X18414	100507098	64670546	64997143	326598	+	210	upstream	210	ADAMTS9-AS2
chr3	64670486	64670620	135	*	X18415	100507098	64670546	64997143	326598	+	0	overlapStart	0	ADAMTS9-AS2
chr3	64670486	64670620	135	*	X18416	100507098	64670546	64997143	326598	+	0	overlapStart	0	ADAMTS9-AS2
chr3	64672946	64673125	180	*	X18425	56999	64501331	64673365	172035	-	0	inside	239	ADAMTS9
chr3	64672946	64673125	180	*	X18426	56999	64501331	64673365	172035	-	0	inside	239	ADAMTS9
chr3	64673141	64673225	85	*	X18427	56999	64501331	64673365	172035	-	0	inside	139	ADAMTS9
chr3	64673141	64673290	150	*	X18428	56999	64501331	64673365	172035	-	0	inside	74	ADAMTS9
chr3	64673546	64673875	330	*	X18429	56999	64501331	64673365	172035	-	180	upstream	180	ADAMTS9
chr3	64674596	64674626	31	*	X18430	56999	64501331	64673365	172035	-	1230	upstream	1230	ADAMTS9
chr3	64674596	64674745	150	*	X18431	56999	64501331	64673365	172035	-	1230	upstream	1230	ADAMTS9
chr3	69591843	69591990	148	*	X18440	23150	69219146	69591733	372588	-	109	upstream	109	FRMD4B
chr3	69592060	69592082	23	*	X18441	23150	69219146	69591733	372588	-	326	upstream	326	FRMD4B
chr3	69787091	69787210	120	*	X18442	4286	69788586	70017488	228903	+	1375	upstream	1375	MITF
chr3	71804459	71804593	135	*	X18456	317649	71728440	71803924	75485	-	534	upstream	534	EIF4E3
chr3	71804789	71804908	120	*	X18457	317649	71728440	71803924	75485	-	864	upstream	864	EIF4E3
chr3	71834219	71834293	75	*	X18458	60675	71820806	71834357	13552	-	0	inside	63	PROK2
chr3	71834778	71834833	56	*	X18459	60675	71820806	71834357	13552	-	420	upstream	420	PROK2
chr3	71834699	71834833	135	*	X18460	60675	71820806	71834357	13552	-	341	upstream	341	PROK2
chr3	71835614	71835748	135	*	X18461	60675	71820806	71834357	13552	-	1256	upstream	1256	PROK2
chr3	73675110	73675244	135	*	X18465	23024	73431652	73674072	242421	-	1037	upstream	1037	PDZRN3
chr3	93692975	93693036	62	*	X18483	5627	93591881	93692934	101054	-	40	upstream	40	PROS1
chr3	96533601	96533720	120	*	X18484	285220	96533425	97467786	934362	+	0	inside	175	EPHA6
chr3	97539781	97539915	135	*	X18489	131544	97540884	97663830	122947	+	968	upstream	968	CRYBG3
chr3	98452156	98452387	232	*	X18491	100874207	98433177	98451495	18319	-	660	upstream	660	ST3GAL6-AS1
chr3	98451965	98452387	423	*	X18492	100874207	98433177	98451495	18319	-	469	upstream	469	ST3GAL6-AS1
chr3	98452628	98452807	180	*	X18493	100874207	98433177	98451495	18319	-	1132	upstream	1132	ST3GAL6-AS1
chr3	98452628	98452807	180	*	X18494	100874207	98433177	98451495	18319	-	1132	upstream	1132	ST3GAL6-AS1
chr3	99356775	99356924	150	*	X18495	1295	99357440	99515577	158138	+	515	upstream	515	COL8A1
chr3	107811798	107811889	92	*	X18503	961	107761941	107809935	47995	-	1862	upstream	1862	CD47
chr3	119012637	119012786	150	*	X18516	57514	119013220	119138323	125104	+	433	upstream	433	ARHGAP31
chr3	121902772	121902921	150	*	X18526	846	121902530	122005344	102815	+	0	inside	241	CASR
chr3	122296648	122296842	195	*	X18527	165631	122296449	122355536	59088	+	0	inside	198	PARP15
chr3	123167416	123167610	195	*	X18532	111	123001143	123167392	166250	-	23	upstream	23	ADCY5
chr3	123167836	123168175	340	*	X18533	111	123001143	123167392	166250	-	443	upstream	443	ADCY5
chr3	123169100	123169230	131	*	X18534	111	123001143	123167392	166250	-	1707	upstream	1707	ADCY5
